Date,Close,Volume,SMA_50,SMA_200,RSI
2022-11-15,2239466.3711671927,681710,2166928.3739112415,1943637.2603884034,100.0
2022-11-16,2242620.910134613,1000644,2169912.4329974167,1946606.7736547694,100.0
2022-11-17,2245288.59047639,788505,2172894.687862403,1949574.529001488,100.0
2022-11-18,2248378.2295332747,888802,2175881.890185546,1952541.7900753715,100.0
2022-11-21,2251717.46584784,1005347,2178871.498681481,1955511.0149255747,100.0
2022-11-22,2254714.494307169,1036690,2181860.108460499,1958480.9029438559,100.0
2022-11-23,2257878.775494574,905851,2184843.4752496225,1961450.3145222832,100.0
2022-11-24,2261012.8895846363,1054559,2187825.778537644,1964422.7608449785,100.0
2022-11-25,2263871.3884451343,1163595,2190805.3921835828,1967394.479327794,100.0
2022-11-28,2266879.3417920517,944217,2193780.104585108,1970367.585502767,100.0
2022-11-29,2269565.942849879,1286313,2196747.703019738,1973339.8862564173,100.0
2022-11-30,2272475.6822424587,1292442,2199716.3159276308,1976309.7244503489,100.0
2022-12-01,2275528.819837452,914259,2202683.271688046,1979279.872927682,100.0
2022-12-02,2278673.4399361997,872431,2205655.905157051,1982250.549435812,100.0
2022-12-05,2281678.362361249,667165,2208629.798662961,1985223.0321189226,100.0
2022-12-06,2284822.359107278,974686,2211601.2609730074,1988196.9638304224,100.0
2022-12-07,2287601.7778646867,927312,2214568.7167841466,1991169.5960783085,100.0
2022-12-08,2290581.4384097755,1155810,2217538.9783717375,1994141.7718712264,100.0
2022-12-09,2293585.294286678,698067,2220511.174427632,1997113.350056975,100.0
2022-12-12,2296955.212536014,944521,2223486.681686171,2000086.7692060713,100.0
2022-12-13,2299912.3792047743,1193748,2226463.542440778,2003059.4471843028,100.0
2022-12-14,2302812.5758771757,853928,2229439.9546122216,2006031.1723639837,100.0
2022-12-15,2305816.8461219445,847527,2232418.4933595187,2009004.7486352995,100.0
2022-12-16,2308633.0234329705,710611,2235392.6199510586,2011977.3687874484,100.0
2022-12-19,2311671.5742027834,1524114,2238369.059517036,2014949.4137910388,100.0
2022-12-20,2314598.563159474,850505,2241350.4462063443,2017920.5038595917,100.0
2022-12-21,2317240.297649866,739930,2244328.216309227,2020890.1664594067,100.0
2022-12-22,2320228.580339639,839229,2247309.483222071,2023860.5760991783,100.0
2022-12-23,2323165.071720853,845140,2250284.5066850022,2026831.78650778,100.0
2022-12-26,2325838.5870604394,946122,2253249.749758556,2029801.4955470914,100.0
2022-12-27,2328825.1602295167,1165074,2256212.3752579745,2032770.004372368,100.0
2022-12-28,2332123.0314219315,940335,2259182.9796145097,2035741.9543577088,100.0
2022-12-29,2335227.292171587,815435,2262158.932352206,2038715.0855385275,100.0
2022-12-30,2338349.677610133,709732,2265139.36286908,2041689.9684489944,100.0
2023-01-02,2341081.3782650162,1004371,2268118.634919462,2044662.7249052143,100.0
2023-01-03,2344176.757938801,1008507,2271089.825761753,2047636.5125694298,100.0
2023-01-04,2347206.4478550768,1306186,2274070.5916889636,2050610.9193208846,100.0
2023-01-05,2350312.2569027436,1018489,2277051.2177629867,2053586.072067148,100.0
2023-01-06,2353396.782627085,980198,2280038.672560689,2056561.202048782,100.0
2023-01-09,2356124.8264819845,789869,2283021.1056094547,2059535.3646386885,100.0
2023-01-10,2359116.546319673,938809,2286007.325062745,2062512.5319708386,100.0
2023-01-11,2361964.9721475877,912305,2288995.2235484426,2065488.3981202366,100.0
2023-01-12,2364954.955328731,925967,2291987.4824829674,2068463.775142583,100.0
2023-01-13,2367775.4751433507,808148,2294969.1318691694,2071438.4743050307,100.0
2023-01-16,2371037.969216779,1107665,2297956.5630905293,2074415.5699744662,100.0
2023-01-17,2373866.17473909,971510,2300943.621231113,2077391.4548914025,100.0
2023-01-18,2376686.3863077965,959929,2303924.8604552154,2080366.0616306486,100.0
2023-01-19,2379701.303589105,657190,2306906.356627685,2083341.2129891843,100.0
2023-01-20,2382485.8837752244,1098728,2309880.6642688396,2086315.5039801206,100.0
2023-01-23,2385400.951114738,1097403,2312860.5702834083,2089290.3004642578,100.0
2023-01-24,2388234.9581952305,832174,2315835.942023969,2092264.4455728892,100.0
2023-01-25,2391517.192608008,1198024,2318813.867673437,2095241.5522829294,100.0
2023-01-26,2394674.3533733743,727048,2321801.5829313765,2098219.027477976,100.0
2023-01-27,2397662.859469681,995626,2324787.2755301045,2101197.389571994,100.0
2023-01-30,2400584.6160592465,945758,2327764.618534333,2104175.1223458126,100.0
2023-01-31,2403772.7995821615,736565,2330745.7846398326,2107155.202000162,100.0
2023-02-01,2406853.840398226,1037940,2333725.285937906,2110136.2769162375,100.0
2023-02-02,2409953.4508791626,1340514,2336704.0971637964,2113117.960374123,100.0
2023-02-03,2412948.212431694,1013526,2339685.6336435275,2116101.2783395825,100.0
2023-02-06,2415610.56642614,907395,2342660.258136209,2119082.7929271413,100.0
2023-02-07,2418588.0732296277,1089404,2345640.700743804,2122064.5741962804,100.0
2023-02-08,2421481.575245786,1021143,2348620.818603871,2125047.5653316984,100.0
2023-02-09,2424610.586300478,1005552,2351602.4539331314,2128032.504765144,100.0
2023-02-10,2427812.954787077,914891,2354585.2442301493,2131017.8509209384,100.0
2023-02-13,2430681.3645781246,1284395,2357565.3042744864,2134001.6435697023,100.0
2023-02-14,2433775.04162498,1091272,2360544.3579248404,2136986.0365123404,100.0
2023-02-15,2437122.217424517,894265,2363534.766716037,2139971.760572164,100.0
2023-02-16,2439988.674880403,978399,2366522.9114454496,2142956.593075704,100.0
2023-02-17,2443325.059228418,851826,2369517.7067442844,2145942.7778780013,100.0
2023-02-20,2446154.542058984,878341,2372501.693334744,2148926.8241104446,100.0
2023-02-21,2449159.1340101054,871854,2375486.6284308503,2151912.400301042,100.0
2023-02-22,2452156.9048877372,773137,2378473.515011062,2154897.288885295,100.0
2023-02-23,2455159.204667711,1155455,2381460.362181977,2157882.570977404,100.0
2023-02-24,2457991.6690593297,941791,2384447.5350945042,2160867.2396504045,100.0
2023-02-27,2460873.4324385766,1110825,2387431.57225922,2163851.6193900323,100.0
2023-02-28,2463739.8883813047,865974,2390414.3987636566,2166835.70655649,100.0
2023-03-01,2466805.2809003857,987927,2393405.6984286667,2169821.3468817356,100.0
2023-03-02,2469871.2879232876,857791,2396398.55258034,2172807.1339028957,100.0
2023-03-03,2473316.476789635,1143933,2399401.5806817156,2175793.4759253548,100.0
2023-03-06,2476590.6745908936,950316,2402416.6224323246,2178781.245069841,100.0
2023-03-07,2479488.705942466,853825,2405429.8933465835,2181768.5057561276,100.0
2023-03-08,2482553.679865625,671659,2408438.5063154576,2184756.778611067,100.0
2023-03-09,2485753.1034617834,1055133,2411449.0225412617,2187746.1660585343,100.0
2023-03-10,2488759.223826651,858322,2414457.213465592,2190735.117941399,100.0
2023-03-13,2491745.2955109617,996844,2417470.491810511,2193724.370425126,100.0
2023-03-14,2494755.6104995157,901653,2420482.068861725,2196714.1282878374,100.0
2023-03-15,2497929.0658252775,1190837,2423496.521221129,2199704.3501626374,100.0
2023-03-16,2500759.4017207166,1108828,2426505.4641174884,2202694.6417216845,100.0
2023-03-17,2503694.2678269525,1089442,2429511.413821486,2205684.355114635,100.0
2023-03-20,2506788.354455922,876775,2432524.684380965,2208673.718618934,100.0
2023-03-21,2509850.6438702326,1093258,2435539.366331976,2211662.033621762,100.0
2023-03-22,2512898.560422204,1342966,2438558.038097468,2214650.6785893575,100.0
2023-03-23,2515824.600188943,833562,2441575.4309946727,2217637.586158547,100.0
2023-03-24,2519019.1073467718,1034467,2444600.303638741,2220624.431853639,100.0
2023-03-27,2522445.880996213,670156,2447628.4618743295,2223614.4076296184,100.0
2023-03-28,2525527.164094948,1279712,2450661.6816614466,2226606.0077596037,100.0
2023-03-29,2528488.528754638,920417,2453697.724510384,2229597.719676525,100.0
2023-03-30,2531639.676812417,1156515,2456736.4919748497,2232589.1583982427,100.0
2023-03-31,2534531.8502850663,655354,2459777.4113050466,2235580.1302743307,100.0
2023-04-03,2537381.9122161255,1359507,2462817.0305270744,2238570.953117632,100.0
2023-04-04,2540388.473965648,928625,2465860.100842483,2241560.256526501,100.0
2023-04-05,2542871.9146390543,1109131,2468887.1952831037,2244546.690234249,100.0
2023-04-06,2545641.124566324,1030163,2471906.5307069626,2247534.290585909,100.0
2023-04-07,2548571.5321951397,948905,2474924.704161472,2250521.2258150866,100.0
2023-04-10,2551300.85442351,1337158,2477939.028928757,2253506.2876147917,100.0
2023-04-11,2554094.3258031313,670390,2480945.4594531767,2256490.0911627403,100.0
2023-04-12,2557006.97613564,1059742,2483948.522167925,2259473.0082502514,100.0
2023-04-13,2559678.3830769337,1182129,2486943.02081188,2262454.349648078,100.0
2023-04-14,2562597.168717682,994028,2489935.9999376,2265436.603369978,100.0
2023-04-17,2565490.1146847755,976365,2492933.5909027727,2268418.692525716,100.0
2023-04-18,2568495.1957264524,971462,2495931.733352709,2271401.7527024583,100.0
2023-04-19,2571726.0325325513,754472,2498936.6224984443,2274386.8998041423,100.0
2023-04-20,2574760.53341585,1007625,2501939.621440752,2277373.4824785916,100.0
2023-04-21,2577764.745820118,1102543,2504938.6572614126,2280359.6337259696,100.0
2023-04-24,2580784.6367115243,1013719,2507940.722704081,2283345.7865316593,100.0
2023-04-25,2583830.1152665485,945544,2510941.824176912,2286332.6148954867,100.0
2023-04-26,2586626.7675368264,902054,2513931.915179158,2289319.0758585935,100.0
2023-04-27,2589603.812471872,944140,2516924.217930988,2292305.44546948,100.0
2023-04-28,2592665.5627202396,1251548,2519911.028000824,2295291.044636881,100.0
2023-05-01,2595391.410723731,582673,2522895.765374119,2298277.2772600143,100.0
2023-05-02,2598564.541308294,1008014,2525883.8735200823,2301263.9986595497,100.0
2023-05-03,2601780.816515186,934449,2528876.351752632,2304252.3471470936,100.0
2023-05-04,2604654.541317496,1291161,2531866.2584856274,2307241.948844494,100.0
2023-05-05,2607606.2737592054,1011098,2534858.5505796247,2310233.254907186,100.0
2023-05-08,2610430.6356906435,1296985,2537849.6946446663,2313224.59556303,100.0
2023-05-09,2613570.511787361,575221,2540846.3071127874,2316216.416089801,100.0
2023-05-10,2616358.2673298717,1091916,2543837.366841377,2319206.782331351,100.0
2023-05-11,2619313.771927823,1056011,2546826.216521468,2322197.865077463,100.0
2023-05-12,2622141.987946261,1278106,2549802.7267446,2325187.0718826763,100.0
2023-05-15,2625152.178801663,671730,2552773.956828816,2328174.90665867,100.0
2023-05-16,2627793.3329473655,968992,2555740.0493689138,2331160.551118807,100.0
2023-05-17,2631058.6252758387,1013212,2558710.148277118,2334148.113443254,100.0
2023-05-18,2633865.7039909973,900840,2561672.400287702,2337133.586742093,100.0
2023-05-19,2636877.6829276206,1243315,2564634.7694697217,2340118.364539919,100.0
2023-05-22,2639835.1783186668,932263,2567596.567125876,2343102.0624072887,100.0
2023-05-23,2642682.7554162825,1406952,2570555.110024211,2346085.654623822,100.0
2023-05-24,2645505.1993889553,1210835,2573506.6326954844,2349071.193614723,100.0
2023-05-25,2648692.4790976658,1190166,2576465.2942430233,2352055.552213147,100.0
2023-05-26,2651587.3509790455,1111859,2579423.155906066,2355040.9960493813,100.0
2023-05-29,2654641.585015973,787260,2582380.2205172665,2358026.7468238715,100.0
2023-05-30,2657481.2856388944,913780,2585332.83335264,2361009.3153561256,100.0
2023-05-31,2660351.849352525,1114550,2588281.8991312464,2363990.9061301914,100.0
2023-06-01,2663446.298782543,1135511,2591234.3331031185,2366972.0199049334,100.0
2023-06-02,2666632.380481765,1261436,2594186.5985658183,2369955.5664847414,100.0
2023-06-05,2669597.3172012996,906511,2597129.6272899196,2372940.7154151015,100.0
2023-06-06,2672312.9332269714,827969,2600065.3426725604,2375924.975128382,100.0
2023-06-07,2675712.5244429214,1171820,2603009.822586326,2378910.1420480083,100.0
2023-06-08,2678541.2145812744,838074,2605947.8533417033,2381894.798667773,100.0
2023-06-09,2681232.89710134,1174662,2608881.8742780285,2384878.70833646,100.0
2023-06-12,2684751.7820188934,1239947,2611829.2716740835,2387865.0144624445,100.0
2023-06-13,2687670.975560123,1091230,2614774.9217059733,2390849.8346209168,100.0
2023-06-14,2690378.6290224707,928484,2617725.0559936417,2393834.6379869,100.0
2023-06-15,2693241.941069113,1008216,2620677.0723236976,2396819.96845611,100.0
2023-06-16,2696315.4500483177,1118693,2623631.950680761,2399806.455139471,100.0
2023-06-19,2699353.5123598366,1002037,2626593.003839487,2402792.0374960145,100.0
2023-06-20,2702183.166520386,1439659,2629554.7806538325,2405776.5333018354,100.0
2023-06-21,2705547.7112404117,801865,2632525.595355928,2408760.719677845,100.0
2023-06-22,2708443.395304813,799466,2635500.8956004856,2411743.4480284513,100.0
2023-06-23,2711206.4579867306,804620,2638473.0813858667,2414725.0267876443,100.0
2023-06-26,2714398.5966664227,882084,2641451.2510255,2417706.3011623975,100.0
2023-06-27,2717664.409235731,564213,2644434.6352956854,2420688.693102984,100.0
2023-06-28,2720500.9106162074,874069,2647410.132857358,2423670.9724718262,100.0
2023-06-29,2723220.6411575996,869343,2650379.3350121933,2426651.1705185305,100.0
2023-06-30,2726426.728811083,1015702,2653352.5746720126,2429633.0953301564,100.0
2023-07-03,2729017.2640884714,1083560,2656317.2272195513,2432613.26321527,100.0
2023-07-04,2731771.9397565923,751956,2659276.063709352,2435590.8766960283,100.0
2023-07-05,2734965.4289866025,1180010,2662242.836938348,2438569.5589044224,100.0
2023-07-06,2737954.358476998,1360448,2665209.8478584504,2441548.988901656,100.0
2023-07-07,2740901.571007279,958342,2668174.568024191,2444528.6192992325,100.0
2023-07-10,2743972.134328578,1314874,2671146.1824962883,2447507.5807228303,100.0
2023-07-11,2746941.579443869,1039797,2674113.723259,2450486.941912678,100.0
2023-07-12,2749681.8420994366,1397746,2677071.7437706846,2453465.39128665,100.0
2023-07-13,2752937.057168638,1223456,2680037.3940877076,2456445.6270287074,100.0
2023-07-14,2756202.0599792153,687219,2683009.309812108,2459427.003859324,100.0
2023-07-17,2759243.126491971,1003725,2685985.5596281346,2462408.971512264,100.0
2023-07-18,2762252.1532950574,1210864,2688959.1924582883,2465392.586135269,100.0
2023-07-19,2765720.0782562615,1006109,2691946.428676816,2468379.4275640217,100.0
2023-07-20,2768664.7916872585,992623,2694933.4490720048,2471366.925348971,100.0
2023-07-21,2771612.876290892,1253952,2697922.8668388976,2474352.920237554,100.0
2023-07-24,2774685.7725407397,858029,2700913.5387136787,2477338.466933344,100.0
2023-07-25,2777980.0369319683,1003503,2703917.272793371,2480324.897691711,100.0
2023-07-26,2781298.591082852,1064725,2706922.0721095116,2483313.426579149,100.0
2023-07-27,2784246.8765565166,933241,2709929.6955608213,2486302.5126854978,100.0
2023-07-28,2787308.5428057085,995974,2712938.312758384,2489292.4146406944,100.0
2023-07-31,2790032.9261122956,1155004,2715942.267714256,2492281.990392526,100.0
2023-08-01,2792970.5308907125,1086567,2718948.0232237447,2495268.7569678584,100.0
2023-08-02,2795802.4728116165,838256,2721953.968692198,2498256.928574444,100.0
2023-08-03,2798601.1064611566,779175,2724952.141239468,2501243.5293407417,100.0
2023-08-04,2801937.42180441,842179,2727959.1426559747,2504233.096236054,100.0
2023-08-07,2804778.964472049,1000249,2730961.8902450963,2507221.9751881957,100.0
2023-08-08,2807672.6432904466,968012,2733965.7173981275,2510211.310536372,100.0
2023-08-09,2810745.81304803,833608,2736973.596672037,2513202.1893622987,100.0
2023-08-10,2814005.3781014243,880369,2739984.778258415,2516195.5062097935,100.0
2023-08-11,2817101.601126702,695992,2742994.162671314,2519187.5491862604,100.0
2023-08-14,2820653.472149506,1083570,2746015.285770278,2522182.484506264,100.0
2023-08-15,2823638.538553856,991996,2749041.797876816,2525178.1108604837,100.0
2023-08-16,2826690.2818419016,748042,2752061.3530247957,2528173.44014418,100.0
2023-08-17,2829745.4019766985,1005724,2755085.4367727037,2531169.0346792354,100.0
2023-08-18,2833032.411854056,1268524,2758121.427067758,2534165.3442299184,100.0
2023-08-21,2836133.859644278,852012,2761149.068620266,2537163.985276208,100.0
2023-08-22,2839110.6137042004,1263027,2764177.861383148,2540162.206488893,100.0
2023-08-23,2841921.115985219,935308,2767208.7111224025,2543158.707518146,100.0
2023-08-24,2844970.0046764114,1039565,2770243.272394548,2546157.114589146,100.0
2023-08-25,2848250.27364267,1019550,2773281.9688664353,2549156.474809693,100.0
2023-08-28,2851168.1972839385,1280304,2776318.262564917,2552153.728466874,100.0
2023-08-29,2854273.986007622,1031686,2779360.078954662,2555151.525925376,100.0
2023-08-30,2857323.2155653588,771619,2782395.589041161,2558148.74812573,100.0
2023-08-31,2860495.919497035,737805,2785436.6395250056,2561146.163275292,100.0
2023-09-01,2863334.9687489076,693415,2788479.209740249,2564143.4811768103,100.0
2023-09-04,2866804.298155013,657605,2791527.3237700206,2567143.105958625,100.0
2023-09-05,2869548.4659336074,1009227,2794565.0049039787,2570143.018574044,100.0
2023-09-06,2872475.35571561,808325,2797604.4938059663,2573143.01694141,100.0
2023-09-07,2875662.974223791,983837,2800653.3404672905,2576143.687713342,100.0
2023-09-08,2878722.32085829,859228,2803699.252308234,2579143.932117952,100.0
2023-09-11,2881888.3180901064,845843,2806756.673388267,2582144.9818965965,100.0
2023-09-12,2884789.09762331,903830,2809817.0165456017,2585144.8155891765,100.0
2023-09-13,2887774.136626774,1140717,2812873.190698405,2588145.677382987,100.0
2023-09-14,2890776.5830235016,1185829,2815929.635189335,2591146.6531060557,100.0
2023-09-15,2894090.434946409,1074234,2818993.4124681177,2594149.178809354,100.0
2023-09-18,2897228.5207512854,802035,2822058.5401965715,2597150.5453504305,100.0
2023-09-19,2900387.855172958,1128726,2825127.465711153,2600152.9227302717,100.0
2023-09-20,2903256.269954451,1137779,2828198.954268254,2603155.141200658,100.0
2023-09-21,2906450.0464821635,1054929,2831269.2140545244,2606158.307202459,100.0
2023-09-22,2909495.1628148775,879275,2834335.0761112375,2609162.6178993685,100.0
2023-09-25,2912772.991878013,1141771,2837405.673418958,2612168.1249877447,100.0
2023-09-26,2916175.8039089967,1084563,2840484.146431237,2615176.0111914924,100.0
2023-09-27,2919114.4507537913,376628,2843552.0338811874,2618185.381957012,100.0
2023-09-28,2922033.1901277024,1128890,2846619.401849997,2621194.4050059523,100.0
2023-09-29,2924860.381129482,617251,2849684.351946769,2624202.8815529956,100.0
2023-10-02,2927831.6652271384,1132712,2852747.2698004968,2627212.8469438287,100.0
2023-10-03,2930755.2601373484,969185,2855802.7742646043,2630222.497443368,100.0
2023-10-04,2933827.161017263,1238722,2858853.345663292,2633231.0180913447,100.0
2023-10-05,2936798.247653876,980367,2861904.3730852394,2636238.8728687563,100.0
2023-10-06,2939725.92779772,822677,2864952.7207850795,2639245.754119694,100.0
2023-10-09,2942938.8448249456,970529,2868010.8391593327,2642255.0414524935,100.0
2023-10-10,2945751.2687787153,1211961,2871066.4539170926,2645262.9140066933,100.0
2023-10-11,2948837.8903693454,1005249,2874127.162268247,2648271.0712192645,100.0
2023-10-12,2951756.7020239076,977132,2877190.274179502,2651278.2934448705,100.0
2023-10-13,2954901.5757248816,1148710,2880249.5572579117,2654285.8174103596,100.0
2023-10-16,2958178.628034226,1042071,2883317.550529156,2657296.0864181207,100.0
2023-10-17,2961118.0083835414,998814,2886386.457831017,2660306.09372844,100.0
2023-10-18,2964206.214964996,1273212,2889455.6658693566,2663317.299942527,100.0
2023-10-19,2967241.9735381426,1311022,2892520.397778091,2666328.735033574,100.0
2023-10-20,2970082.089058234,1122665,2895580.007536722,2669340.2681031483,100.0
2023-10-23,2973130.2465601824,942808,2898629.5430249353,2672350.7294898657,100.0
2023-10-24,2976188.0706612384,1299382,2901680.533667082,2675362.3389694765,100.0
2023-10-25,2979270.6448253277,1236623,2904732.140926751,2678375.2602620637,100.0
2023-10-26,2982230.965045964,1143779,2907781.8521881364,2681387.908569348,100.0
2023-10-27,2985249.803506026,756784,2910826.2000211757,2684401.7281680023,100.0
2023-10-30,2988020.2813170576,1028134,2913863.9284546315,2687414.824819014,100.0
2023-10-31,2990948.6585019617,851265,2916900.6893505864,2690428.3933205474,100.0
2023-11-01,2994059.8510379037,968197,2919943.46405164,2693441.1066126972,100.0
2023-11-02,2997238.34581537,1048011,2922988.83087442,2696453.926574907,100.0
2023-11-03,3000153.882850545,1020031,2926026.9030585773,2699466.3816918116,100.0
2023-11-06,3003174.8256564317,904964,2929067.035626027,2702479.3327397974,100.0
2023-11-07,3006220.4363214565,1254590,2932105.964632303,2705491.5709234937,100.0
2023-11-08,3009260.7323107976,660773,2935144.714967212,2708503.605383057,100.0
2023-11-09,3012368.887027858,1146036,2938182.1743178284,2711515.6825638004,100.0
2023-11-10,3015005.271501781,628503,2941215.5803728863,2714525.967859151,100.0
2023-11-13,3017995.4066877514,1076519,2944239.402543541,2717537.8920604587,100.0
2023-11-14,3021043.213408001,822619,2947269.2974930285,2720550.16776135,100.0
2023-11-15,3023843.14733821,1175660,2950296.653325481,2723561.9756218125,100.0
2023-11-16,3027177.944479612,1017290,2953326.9527305975,2726574.8124127076,100.0
2023-11-17,3030210.2563330596,1049541,2956356.711440093,2729586.798920438,100.0
2023-11-20,3033522.9372820654,796344,2959389.4038239317,2732601.006783958,100.0
2023-11-21,3036364.8326776987,869085,2962420.9185250197,2735613.9557392215,100.0
2023-11-22,3039183.3726533935,1041443,2965449.103245552,2738624.261515366,100.0
2023-11-23,3042228.2230975865,1116713,2968478.1360470336,2741635.4592564516,100.0
2023-11-24,3044892.485425021,1585819,2971494.177056606,2744643.2963874345,100.0
2023-11-27,3047935.478543146,1044571,2974508.3162124436,2747652.2010698556,100.0
2023-11-28,3050954.9223895464,1195207,2977519.657556775,2750661.180011752,100.0
2023-11-29,3054158.055445855,688613,2980537.6932666027,2753671.1857645432,100.0
2023-11-30,3057298.263714088,734021,2983554.657611242,2756681.881059775,100.0
2023-12-01,3060214.768244111,928901,2986569.049719826,2759692.996555699,100.0
2023-12-04,3062995.268913157,760514,2989573.4952605297,2762703.6057380717,100.0
2023-12-05,3066337.7299574255,1297279,2992576.7337814975,2765716.5949459528,100.0
2023-12-06,3069179.3069533124,917956,2995578.0309054875,2768728.4650762174,100.0
2023-12-07,3071970.2020418984,1276436,2998576.771143772,2771738.9596468103,100.0
2023-12-08,3074753.2308300063,1297356,3001574.628137782,2774746.143417012,100.0
2023-12-11,3077976.691893114,1008555,3004577.528671102,2777753.0735035227,100.0
2023-12-12,3080872.911852229,1100359,3007579.881705399,2780759.994533072,100.0
2023-12-13,3083722.170958993,988780,3010577.781904234,2783765.8369885385,100.0
2023-12-14,3086749.708924174,1107687,3013576.81112964,2786770.8200158505,100.0
2023-12-15,3089708.3199820626,1096668,3016576.458973327,2789775.5654966277,100.0
2023-12-18,3092572.7008899054,975270,3019569.136094626,2792779.7025235225,100.0
2023-12-19,3095723.4991833013,1100993,3022568.5807027183,2795784.541966941,100.0
2023-12-20,3098936.562281721,1344739,3025570.5541409655,2798789.579449224,100.0
2023-12-21,3102133.6257835086,1142603,3028578.0926161576,2801796.450569538,100.0
2023-12-22,3105287.0097174407,1065159,3031585.8012960088,2804804.41427899,100.0
2023-12-25,3108367.534823667,1024953,3034589.5794317974,2807812.3101808284,100.0
2023-12-26,3111012.3572236747,797465,3037587.4664086,2810818.118747596,100.0
2023-12-27,3114346.20738495,794540,3040590.266256999,2813825.35698241,100.0
2023-12-28,3117406.6052270215,1064671,3043593.558890777,2816833.2670076,100.0
2023-12-29,3120528.236512542,726121,3046602.481839863,2819840.812653429,100.0
